ID_OBS;FECHA;TRMax;TRMin
8410;18/01/2019;15,39;0,2
8417;18/01/2019;10,19;2,59
8419;18/01/2019;11,69;-2
8430;18/01/2019;16,39;3,7
8451;18/01/2019;15,69;1,5
8452;18/01/2019;14,39;8,69
8482;18/01/2019;16,2;7,8
8487;18/01/2019;16,89;9,39
60015;18/01/2019;14,1;10,6
60020;18/01/2019;20,39;14,89
8001;19/01/2019;13,6;9,6
8008;19/01/2019;8,5;5,4
8015;19/01/2019;8,1;5,9
8023;19/01/2019;11;7,59
8025;19/01/2019;12,19;3,9
8032;19/01/2019;3,79;-2,4
8042;19/01/2019;10,8;6,59
8048;19/01/2019;10,6;5,59
8055;19/01/2019;0,5;-1,39
8075;19/01/2019;3,09;0,5
8085;19/01/2019;8,89;-0,69
8091;19/01/2019;6,4;-4
8094;19/01/2019;4,8;-2
8112;19/01/2019;4,9;-4,59
8117;19/01/2019;2,4;-6,69
8141;19/01/2019;5,8;1,1
8148;19/01/2019;3,9;-0,4
8160;19/01/2019;12;1,5
8171;19/01/2019;3,5;-3,5
8175;19/01/2019;12,5;0,6
8181;19/01/2019;13,3;3,2
8184;19/01/2019;12,39;0,69
8213;19/01/2019;6,19;-0,5
8221;19/01/2019;5,09;-4,69
8231;19/01/2019;6,9;-4,9
8233;19/01/2019;8,3;1,6
8235;19/01/2019;9,8;-3,29
8261;19/01/2019;10,6;2,09
8279;19/01/2019;11,1;-1,7
8285;19/01/2019;15,5;5,19
8306;19/01/2019;13,8;2,59
8330;19/01/2019;12,39;6,59
8348;19/01/2019;8,19;-1,6
8383;19/01/2019;14,3;8,6
8391;19/01/2019;13,1;8,19
8410;19/01/2019;11,6;4,09
8417;19/01/2019;9,39;3,29
8419;19/01/2019;10,8;-0,89
8430;19/01/2019;17,29;4,5
8451;19/01/2019;14,19;8,3
8452;19/01/2019;15,69;9,6
8482;19/01/2019;14,5;9,6
8487;19/01/2019;16,89;8,3
60015;19/01/2019;14,8;10,1
60020;19/01/2019;20;15,8
8001;20/01/2019;12,6;10,1
8008;20/01/2019;9,5;2,5
8015;20/01/2019;9;5,8
8023;20/01/2019;11,89;7,69
8025;20/01/2019;11;6
8032;20/01/2019;4,59;1,1
8042;20/01/2019;9,8;4,4
8048;20/01/2019;12,5;3,7
8055;20/01/2019;6;-1
8075;20/01/2019;6,09;1,29
8085;20/01/2019;6,9;3,5
8091;20/01/2019;8,19;-0,8
8094;20/01/2019;10,89;1
8112;20/01/2019;8,6;-0,5
8117;20/01/2019;1,2;-4,3
8141;20/01/2019;8,8;0,3
8148;20/01/2019;7,9;0,3
8160;20/01/2019;11,1;3,79
8171;20/01/2019;11,89;2,5
8175;20/01/2019;10,5;3,7
8181;20/01/2019;10,39;5,3
8184;20/01/2019;8,6;2,29
8213;20/01/2019;5,9;1,1
8221;20/01/2019;11;2,09
8231;20/01/2019;9;2
8233;20/01/2019;7,4;1,2
8235;20/01/2019;7,09;2
8261;20/01/2019;12,5;6,5
8279;20/01/2019;10,5;2,79
8285;20/01/2019;15,1;8
8306;20/01/2019;14,6;2,7
8330;20/01/2019;14,8;6,4
8348;20/01/2019;11,8;4,09
8383;20/01/2019;16,1;8,3
8391;20/01/2019;17;6,59
8410;20/01/2019;16,2;5,5
8417;20/01/2019;10,69;6,59
8419;20/01/2019;11,39;3,29
8430;20/01/2019;14,39;7,4
8451;20/01/2019;16,7;7,09
8452;20/01/2019;15,69;12,8
8482;20/01/2019;15,6;9,5
8487;20/01/2019;17,79;9,19
60015;20/01/2019;15,89;11,1
60020;20/01/2019;22,29;16,7
8001;21/01/2019;12,6;8,8
8008;21/01/2019;10,39;3,5
8015;21/01/2019;9,89;4,9
8023;21/01/2019;10,69;7,59
8025;21/01/2019;10,5;3,7
8032;21/01/2019;5,3;0,69
8042;21/01/2019;8,89;3
8048;21/01/2019;11,8;3,7
8055;21/01/2019;7;-1,2
8075;21/01/2019;5,5;-1,79
8085;21/01/2019;7,4;2,29
8091;21/01/2019;6,8;-2,79
8094;21/01/2019;10,39;-1,6
8112;21/01/2019;9;-2,5
8117;21/01/2019;-0,89;-7,8
8141;21/01/2019;7,8;-1,7
8148;21/01/2019;6,9;-1
8160;21/01/2019;10,3;4,69
8171;21/01/2019;11,8;0,6
8175;21/01/2019;13,1;2,79
8181;21/01/2019;13,39;3,79
8184;21/01/2019;11,3;-0,89
8213;21/01/2019;5;-0,3
8221;21/01/2019;10,3;1,29
8231;21/01/2019;7,59;-0,6
8233;21/01/2019;6,3;-1,39
8235;21/01/2019;6;-0,5
8261;21/01/2019;12,3;3
8279;21/01/2019;10,89;-0,1
8285;21/01/2019;17,1;5,3
8306;21/01/2019;14;3,4
8330;21/01/2019;14,89;3,9
8348;21/01/2019;11,1;-0,4
8383;21/01/2019;17,2;4,8
8391;21/01/2019;17;2,29
8417;21/01/2019;10,69;3,5
8419;21/01/2019;11,3;-2,2
8430;21/01/2019;15,3;4,69
8451;21/01/2019;15,3;2
8452;21/01/2019;14,69;9
8482;21/01/2019;17,39;8,5
8487;21/01/2019;17,79;8,8
60015;21/01/2019;14,69;10,5
60020;21/01/2019;19,7;15,3
8001;22/01/2019;11,3;9,39
8008;22/01/2019;7,3;3,59
8015;22/01/2019;7,4;4,8
8023;22/01/2019;10,69;7,4
8025;22/01/2019;9,19;2,4
8032;22/01/2019;2,79;-0,6
8042;22/01/2019;8,5;5,4
8048;22/01/2019;9,89;4,09
8055;22/01/2019;4,8;-1,2
8075;22/01/2019;2,5;-2,7
8085;22/01/2019;4,3;0,3
8091;22/01/2019;1,6;-5,4
8094;22/01/2019;6,09;-0,89
8112;22/01/2019;3;-3,4
8117;22/01/2019;0,8;-7,59
8141;22/01/2019;5,59;-0,5
8148;22/01/2019;2,79;-1,39
8160;22/01/2019;8,5;3,5
8171;22/01/2019;7,4;-3,2
8175;22/01/2019;11,89;0,8
8181;22/01/2019;10,69;1,6
8184;22/01/2019;11,39;-3,4
8213;22/01/2019;3,4;-0,3
8221;22/01/2019;9,19;-1,5
8231;22/01/2019;6,09;-2,2
8233;22/01/2019;4,3;-4,5
8235;22/01/2019;6,09;-5,19
8261;22/01/2019;10,89;4
8279;22/01/2019;9;-1,79
8285;22/01/2019;15,3;4,19
8306;22/01/2019;12,3;0,5
8330;22/01/2019;13,1;3,29
8348;22/01/2019;9,19;-2
8383;22/01/2019;14,69;3,9
8391;22/01/2019;14,69;1,7
8410;22/01/2019;11,89;-0,1
8417;22/01/2019;9;1,7
8419;22/01/2019;9,39;-4,3
8430;22/01/2019;14;3,2
8451;22/01/2019;15;0,69
8452;22/01/2019;14,1;9,1
8482;22/01/2019;16,79;5,4
8487;22/01/2019;15,89;8
60015;22/01/2019;15;9,69
60020;22/01/2019;20,29;15,3
8001;23/01/2019;12,8;10,8
8008;23/01/2019;10,69;6,69
8015;23/01/2019;9,3;5,9
8023;23/01/2019;12;9,1
8025;23/01/2019;12,3;7,9
8032;23/01/2019;6;0,4
8042;23/01/2019;11,1;7,69
8048;23/01/2019;14,19;8,1
8055;23/01/2019;11,3;2,59
8075;23/01/2019;7,5;1,89
8085;23/01/2019;7,19;0
8091;23/01/2019;1,6;-1,29
8094;23/01/2019;7,8;0,4
8112;23/01/2019;0,69;-3,7
8117;23/01/2019;-3,7;-8,8
8141;23/01/2019;12,3;4,3
8148;23/01/2019;8,39;1,39
8160;23/01/2019;11,8;4,69
8171;23/01/2019;11;2,29
8175;23/01/2019;13,69;6,69
8181;23/01/2019;14,1;3,4
8184;23/01/2019;9,19;-1
8213;23/01/2019;7,59;2,5
8221;23/01/2019;14,5;5,69
8231;23/01/2019;10,69;2,2
8233;23/01/2019;10,5;2,59
8235;23/01/2019;10,6;1,89
8261;23/01/2019;14,6;6,8
8279;23/01/2019;11,19;3,7
8285;23/01/2019;19,79;9,39
8306;23/01/2019;15,19;7,3
8330;23/01/2019;16,29;8,1
8348;23/01/2019;12,8;4,69
8383;23/01/2019;17,1;8,39
8391;23/01/2019;17;9,1
8410;23/01/2019;16;8
8417;23/01/2019;11;6,69
8419;23/01/2019;10,8;6
8430;23/01/2019;19,29;6,9
8451;23/01/2019;16,7;8,39
8452;23/01/2019;15,6;12
8482;23/01/2019;16,2;11,5
8487;23/01/2019;18,39;11,8
60015;23/01/2019;15,19;10,69
60020;23/01/2019;19;16,6
8001;24/01/2019;12,69;11,39
8008;24/01/2019;11;8,6
8015;24/01/2019;10,1;8,69
8023;24/01/2019;11,5;8,69
8025;24/01/2019;9,1;7,5
8032;24/01/2019;8,39;5,4
8042;24/01/2019;11,1;8,8
8048;24/01/2019;15,8;11,39
8055;24/01/2019;13,1;6,69
8075;24/01/2019;7,3;4,4
8085;24/01/2019;3,5;0,89
8091;24/01/2019;3,09;-4,5
8094;24/01/2019;7,09;0,2
8112;24/01/2019;3,4;-2,59
8117;24/01/2019;-5;-9,89
8141;24/01/2019;15,69;6
8148;24/01/2019;6,9;2,29
8160;24/01/2019;8,3;4,8
8171;24/01/2019;11,19;-0,2
8175;24/01/2019;12,39;4,09
8181;24/01/2019;14,3;3,29
8184;24/01/2019;13,8;0,8
8213;24/01/2019;11,19;4,69
8221;24/01/2019;16,29;5,3
8231;24/01/2019;10;6,59
8233;24/01/2019;5,4;1,6
8235;24/01/2019;7,8;3
8261;24/01/2019;18;9,19
8279;24/01/2019;12,3;6,3
8285;24/01/2019;16,29;10,8
8306;24/01/2019;12,5;2
8330;24/01/2019;20;9,3
8348;24/01/2019;16,7;6
8383;24/01/2019;20,39;11,39
8391;24/01/2019;19,29;9,5
8410;24/01/2019;18,29;6,09
8417;24/01/2019;14,1;8,89
8419;24/01/2019;14,8;3,29
8430;24/01/2019;19,7;13,1
8451;24/01/2019;19,39;8,3
8452;24/01/2019;16,89;13,6
8482;24/01/2019;19,7;14,19
8487;24/01/2019;23,89;11,69
60020;24/01/2019;21,1;15,1
8001;25/01/2019;12,6;9,39
8008;25/01/2019;11;2,29
8015;25/01/2019;10,3;7,9
8023;25/01/2019;12,1;10,1
8025;25/01/2019;12,3;8
8032;25/01/2019;8,69;1,5
8042;25/01/2019;11;4,9
8048;25/01/2019;16,5;5,5
8055;25/01/2019;14,1;0,69
8075;25/01/2019;9,19;4,5
8085;25/01/2019;10,19;2
8091;25/01/2019;10,5;-1,2
8094;25/01/2019;15,39;2,7
8112;25/01/2019;14,8;-0,3
8117;25/01/2019;4,3;-7,09
8141;25/01/2019;13,3;1,29
8148;25/01/2019;11,89;1,89
8160;25/01/2019;14,6;5,8
8171;25/01/2019;18,2;-2,7
8175;25/01/2019;19,29;0,3
8181;25/01/2019;14,6;1,79
8184;25/01/2019;15,1;-1,5
8213;25/01/2019;9,8;2,79
8221;25/01/2019;15,6;4,8
8231;25/01/2019;15,1;4,09
8233;25/01/2019;10,89;3,9
8235;25/01/2019;11,6;3,79
8261;25/01/2019;17,29;6,19
8279;25/01/2019;16,2;4,8
8285;25/01/2019;22;12,5
8306;25/01/2019;15,1;-1,5
8330;25/01/2019;19;4,3
8348;25/01/2019;16,89;3,79
8383;25/01/2019;21,39;6,69
8391;25/01/2019;20,29;7,4
8410;25/01/2019;19,39;3
8417;25/01/2019;16;7,3
8419;25/01/2019;17,5;0
8430;25/01/2019;20,89;11,89
8451;25/01/2019;20,29;6,8
8452;25/01/2019;18,6;11,5
8482;25/01/2019;23,5;13,5
8487;25/01/2019;18,79;10,69
60015;25/01/2019;16,7;10,1
60020;25/01/2019;22,39;15,89
8001;26/01/2019;13,19;6,09
8008;26/01/2019;11,1;-0,6
8015;26/01/2019;11,8;3,5
8023;26/01/2019;12,19;9,39
8025;26/01/2019;15,3;4,8
8032;26/01/2019;9,3;-1,6
8042;26/01/2019;13;1
8048;26/01/2019;13,1;1,5
8055;26/01/2019;11,5;-1,5
8075;26/01/2019;9,1;-2,29
8085;26/01/2019;12;1,89
8091;26/01/2019;11,89;-1,1
8094;26/01/2019;13,3;3,5
8112;26/01/2019;13,3;2,59
8117;26/01/2019;9;-1,6
8141;26/01/2019;12,5;-1,1
8148;26/01/2019;14,39;-2,59
8160;26/01/2019;14,5;8,6
8171;26/01/2019;15,6;1,6
8175;26/01/2019;17,6;3,79
8181;26/01/2019;15,39;5,59
8184;26/01/2019;15,89;-1,2
8213;26/01/2019;13,8;0,89
8221;26/01/2019;14,39;-2
8231;26/01/2019;17;-0,2
8233;26/01/2019;14,8;-0,8
8235;26/01/2019;15;-0,2
8261;26/01/2019;18;3,09
8279;26/01/2019;16,7;1,6
8285;26/01/2019;19,1;8,19
8306;26/01/2019;17,5;2,59
8330;26/01/2019;19,29;0,8
8348;26/01/2019;16,1;0
8383;26/01/2019;21,5;5,5
8391;26/01/2019;21,2;4,4
8410;26/01/2019;21,39;2,79
8417;26/01/2019;16,39;8,1
8419;26/01/2019;19,39;-1,79
8430;26/01/2019;21,39;6,69
8451;26/01/2019;20,29;3,7
8452;26/01/2019;16,89;9,6
8482;26/01/2019;19,7;7,4
8487;26/01/2019;19,6;8,1
60015;26/01/2019;16,39;9,1
60020;26/01/2019;21,1;14,5
8001;27/01/2019;12,69;9,69
8008;27/01/2019;10,3;4,4
8015;27/01/2019;8,89;5,59
8023;27/01/2019;11,3;8,19
8025;27/01/2019;11,19;3,9
8032;27/01/2019;5,09;-1,79
8042;27/01/2019;10,39;4,4
8048;27/01/2019;14;4,09
8055;27/01/2019;8,5;1,2
8075;27/01/2019;7,3;-1,39
8085;27/01/2019;7,8;-0,4
8091;27/01/2019;4,59;-1,79
8094;27/01/2019;9,5;3,09
8112;27/01/2019;11,8;-1
8117;27/01/2019;6,5;-4,09
8141;27/01/2019;10,39;2,59
8148;27/01/2019;7,59;2
8160;27/01/2019;12,69;3,7
8171;27/01/2019;13,8;1,5
8175;27/01/2019;15,89;4,09
8181;27/01/2019;17,2;6
8184;27/01/2019;14;0,8
8213;27/01/2019;7,09;1
8221;27/01/2019;12,89;-2,2
8231;27/01/2019;10,6;-2,5
8233;27/01/2019;9,1;-2,29
8235;27/01/2019;10,1;-4,19
8261;27/01/2019;12,5;6,5
8279;27/01/2019;12,69;0,69
8285;27/01/2019;20,29;8,69
8306;27/01/2019;17,7;5,9
8330;27/01/2019;14,89;5,3
8348;27/01/2019;12,89;3,9
8383;27/01/2019;16,1;5,69
8391;27/01/2019;17,2;7,19
8410;27/01/2019;16,89;6,09
8417;27/01/2019;13,5;5,09
8419;27/01/2019;14,8;-1,39
8430;27/01/2019;20,1;4,9
8451;27/01/2019;17,2;7,3
8452;27/01/2019;15,5;11,39
8482;27/01/2019;20,39;9,89
8487;27/01/2019;21;8
60015;27/01/2019;16,29;8,8
60020;27/01/2019;22,29;15,19
8001;28/01/2019;13,1;10,1
8008;28/01/2019;11,39;5,69
8015;28/01/2019;10,1;7
8023;28/01/2019;11,69;8,8
8025;28/01/2019;12,3;8
8032;28/01/2019;7,4;0,5
8042;28/01/2019;10,89;6,59
8048;28/01/2019;14,69;6,9
8055;28/01/2019;10,8;0,3
8075;28/01/2019;8,5;-1,29
8085;28/01/2019;8;2,79
8091;28/01/2019;4,59;-1,1
8094;28/01/2019;9,19;1,89
8112;28/01/2019;4,9;-1,79
8117;28/01/2019;-1,7;-5,59
8141;28/01/2019;12,69;1,29
8148;28/01/2019;8,8;0,1
8160;28/01/2019;12;5,8
8171;28/01/2019;13,69;4,59
8175;28/01/2019;15,69;7,09
8181;28/01/2019;15,6;6,3
8184;28/01/2019;12,3;-2,7
8213;28/01/2019;9,1;1,2
8221;28/01/2019;14,5;-1,1
8231;28/01/2019;12;-0,5
8233;28/01/2019;8,6;-0,6
8235;28/01/2019;11,39;-0,5
8261;28/01/2019;13,89;5,9
8279;28/01/2019;13,8;1,89
8285;28/01/2019;20;8,3
8306;28/01/2019;15,89;9
8330;28/01/2019;16;4,59
8348;28/01/2019;12,3;2,09
8383;28/01/2019;16,29;7,09
8391;28/01/2019;17,7;2,9
8410;28/01/2019;16,79;1
8417;28/01/2019;11,19;3,79
8419;28/01/2019;12,19;-2,79
8430;28/01/2019;21,2;8,19
8451;28/01/2019;16,39;1,6
8452;28/01/2019;15,19;9,69
8482;28/01/2019;17,89;10,39
8487;28/01/2019;19,7;10,89
60015;28/01/2019;16,5;10,19
60020;28/01/2019;21,7;16,89
8001;29/01/2019;12,3;8,39
8008;29/01/2019;9,5;3,9
8015;29/01/2019;12,19;4,8
8023;29/01/2019;12,3;7,09
8025;29/01/2019;11,89;5,59
8032;29/01/2019;8,8;-1,6
8042;29/01/2019;10,19;4,69
8048;29/01/2019;13;6,5
8055;29/01/2019;9,1;0,8
8075;29/01/2019;8,69;-1,7
8085;29/01/2019;7,3;3,4
8091;29/01/2019;2,4;-0,69
8094;29/01/2019;6,5;2
8112;29/01/2019;2,4;-2,2
8117;29/01/2019;-1,1;-5,3
8141;29/01/2019;9,3;1,7
8148;29/01/2019;5,4;-0,8
8160;29/01/2019;12,39;6
8171;29/01/2019;7,8;2,9
8175;29/01/2019;11,1;5,9
8181;29/01/2019;10,8;5,8
8184;29/01/2019;7,9;-1,7
8213;29/01/2019;6,3;1,2
8221;29/01/2019;12,39;1
8231;29/01/2019;8,3;-0,89
8233;29/01/2019;10;-0,89
8235;29/01/2019;9,8;-3,09
8261;29/01/2019;12,69;6,19
8279;29/01/2019;10;2,59
8285;29/01/2019;17,29;7,9
8306;29/01/2019;14,39;5,5
8330;29/01/2019;15;7,4
8348;29/01/2019;11,5;5,8
8383;29/01/2019;17,79;8,1
8391;29/01/2019;17,2;4,3
8410;29/01/2019;15,19;5,69
8417;29/01/2019;13,1;7,4
8419;29/01/2019;12,8;2,5
8430;29/01/2019;19,6;7,69
8451;29/01/2019;16,79;8,5
8452;29/01/2019;16,7;12,5
8482;29/01/2019;18,7;11,6
8487;29/01/2019;18,6;9,8
60015;29/01/2019;14,39;9,8
60020;29/01/2019;20,6;14,39
8001;30/01/2019;13,19;8,19
8008;30/01/2019;10,89;2,9
8015;30/01/2019;11;4,8
8023;30/01/2019;12,19;7,09
8025;30/01/2019;12,39;6,4
8032;30/01/2019;6,19;-2,7
8042;30/01/2019;11,5;2,59
8048;30/01/2019;12,69;2
8055;30/01/2019;5,8;-1,39
8075;30/01/2019;6,3;-0,5
8085;30/01/2019;7,59;1,29
8091;30/01/2019;2,7;-1,29
8094;30/01/2019;8;0,5
8112;30/01/2019;8,8;-2,4
8117;30/01/2019;1,39;-8,69
8141;30/01/2019;7,5;0,8
8148;30/01/2019;5,8;-0,6
8160;30/01/2019;12,8;5,5
8171;30/01/2019;11,69;3,4
8175;30/01/2019;13,6;3,59
8181;30/01/2019;14,69;6,4
8184;30/01/2019;12,1;-2,4
8213;30/01/2019;6,69;0,2
8221;30/01/2019;11,69;3,4
8231;30/01/2019;9,69;1,5
8233;30/01/2019;9,19;1,89
8235;30/01/2019;10,6;0,8
8261;30/01/2019;11,19;5,9
8279;30/01/2019;11,19;6,3
8285;30/01/2019;18,89;8,8
8306;30/01/2019;15,5;3,5
8330;30/01/2019;13,8;8,69
8348;30/01/2019;11,39;5,3
8383;30/01/2019;14,3;10,89
8391;30/01/2019;16,2;10,89
8410;30/01/2019;15,89;10
8417;30/01/2019;11,3;7,5
8419;30/01/2019;12,5;7,19
8430;30/01/2019;18,39;9,1
8451;30/01/2019;15,69;8,19
8452;30/01/2019;15,1;13,6
8482;30/01/2019;19;12,8
8487;30/01/2019;18,2;13,69
60015;30/01/2019;14,1;10,69
60020;30/01/2019;21,1;16,1
8001;31/01/2019;13,69;8,89
8008;31/01/2019;12,39;5,8
8015;31/01/2019;15,89;9,19
8023;31/01/2019;15,69;9,3
8025;31/01/2019;18,29;8,1
8032;31/01/2019;12,19;4,4
8042;31/01/2019;11,89;5,59
8048;31/01/2019;15,1;9,39
8055;31/01/2019;13,19;1,7
8075;31/01/2019;9,5;5,3
8085;31/01/2019;10,19;2,79
8091;31/01/2019;6,8;-0,6
8094;31/01/2019;8,39;2,09
8112;31/01/2019;6,19;-1,2
8117;31/01/2019;5,19;-6,4
8141;31/01/2019;10,8;7,5
8148;31/01/2019;9,69;0,89
8160;31/01/2019;17,1;5,3
8171;31/01/2019;11,8;3,09
8175;31/01/2019;18,2;3,29
8181;31/01/2019;15,6;7,19
8184;31/01/2019;15;1,29
8213;31/01/2019;12,19;6,5
8221;31/01/2019;13,3;7,4
8231;31/01/2019;10,8;4,8
8233;31/01/2019;12,8;5,69
8235;31/01/2019;15,5;4,8
8261;31/01/2019;13,69;10,69
8279;31/01/2019;13,89;7,5
8285;31/01/2019;21;12,5
8306;31/01/2019;19;5,3
8330;31/01/2019;15,6;11,89
8348;31/01/2019;13,39;8,89
8383;31/01/2019;17,29;13,19
8391;31/01/2019;18,5;12,89
8410;31/01/2019;16;11,3
8417;31/01/2019;13;9,39
8419;31/01/2019;14,5;7,59
8430;31/01/2019;22,79;10,6
8451;31/01/2019;17,39;13
8452;31/01/2019;17,1;13,89
8482;31/01/2019;20,1;11,1
8487;31/01/2019;18,89;13,1
60015;31/01/2019;13;10,39
60020;31/01/2019;20,6;16,29
8001;01/02/2019;10,69;6,19
8008;01/02/2019;6,09;0,5
8015;01/02/2019;9,19;3,7
8023;01/02/2019;12,3;6,19
8025;01/02/2019;13,19;5,5
8032;01/02/2019;7,09;0
8042;01/02/2019;8;2,5
8048;01/02/2019;9,39;5,9
8055;01/02/2019;4,4;-0,3
8075;01/02/2019;7,8;0,5
8085;01/02/2019;11,8;2,29
8091;01/02/2019;9,3;1,29
8094;01/02/2019;11,39;3,4
8112;01/02/2019;10,89;1,2
8117;01/02/2019;4,69;-2,5
8141;01/02/2019;8;1,89
8148;01/02/2019;7,09;0,4
8160;01/02/2019;15,3;6,5
8171;01/02/2019;14,39;5,69
8175;01/02/2019;16,89;8
8181;01/02/2019;15,8;9
8184;01/02/2019;18,1;7,19
8213;01/02/2019;9,39;1,1
8221;01/02/2019;10,69;5,5
8231;01/02/2019;8,3;2,4
8233;01/02/2019;11;1,5
8235;01/02/2019;10,5;1,7
8261;01/02/2019;12;5,5
8279;01/02/2019;11,5;4,3
8285;01/02/2019;18,7;10,69
8306;01/02/2019;16,5;13,3
8330;01/02/2019;13,8;7,19
8348;01/02/2019;11,5;4,4
8383;01/02/2019;16,5;8,69
8391;01/02/2019;16,39;7,9
8410;01/02/2019;15,89;8
8417;01/02/2019;12,6;5,19
8419;01/02/2019;12,3;4,5
8430;01/02/2019;20,6;11
8451;01/02/2019;16,6;8,39
8452;01/02/2019;16;12,5
8482;01/02/2019;18,5;9
8487;01/02/2019;17,89;10,1
60015;01/02/2019;18,2;9,8
60020;01/02/2019;22,5;16,2
8001;02/02/2019;10,89;6,19
8008;02/02/2019;8,1;0,3
8015;02/02/2019;6,3;1,6
8023;02/02/2019;10,19;5,09
8025;02/02/2019;10,1;5
8032;02/02/2019;1,1;-1,6
8042;02/02/2019;8,69;1,29
8048;02/02/2019;11,19;2,09
8055;02/02/2019;3,29;-1,6
8075;02/02/2019;1;-1,7
8085;02/02/2019;5,19;-0,2
8091;02/02/2019;1,6;-2,29
8094;02/02/2019;6,9;0,1
8112;02/02/2019;8,39;-1,5
8117;02/02/2019;-1,39;-7,5
8141;02/02/2019;5,8;0,1
8148;02/02/2019;3,4;-1,79
8160;02/02/2019;8,1;2,9
8171;02/02/2019;10,5;2,79
8175;02/02/2019;12,39;5,9
8181;02/02/2019;13,5;7,59
8184;02/02/2019;12,19;2,59
8213;02/02/2019;3;-1,1
8221;02/02/2019;9,5;1,2
8231;02/02/2019;6,59;0
8233;02/02/2019;5,09;0,3
8235;02/02/2019;4,19;0
8261;02/02/2019;9,89;4
8279;02/02/2019;8,5;0,6
8285;02/02/2019;17;8,89
8306;02/02/2019;14,3;9,19
8330;02/02/2019;12,69;3,9
8348;02/02/2019;9,89;2,7
8383;02/02/2019;14,1;6,3
8391;02/02/2019;15,3;5,3
8410;02/02/2019;13,39;6
8417;02/02/2019;9,39;4,59
8419;02/02/2019;9,39;3,79
8430;02/02/2019;15,5;9,69
8451;02/02/2019;14,8;5,09
8452;02/02/2019;14;11,6
8482;02/02/2019;15,69;9,3
8487;02/02/2019;16,6;8,39
60015;02/02/2019;14,89;11,39
60020;02/02/2019;21;16,5
8001;03/02/2019;12,1;4,19
8008;03/02/2019;9;-1,6
8015;03/02/2019;10,19;1,1
8023;03/02/2019;10;4,8
8025;03/02/2019;10,39;2,59
8032;03/02/2019;2,29;-7,3
8042;03/02/2019;9,3;-2,09
8048;03/02/2019;11,6;0,3
8055;03/02/2019;5,59;-3,29
8075;03/02/2019;3,09;-7,9
8085;03/02/2019;4;-0,6
8091;03/02/2019;2;-2,2
8094;03/02/2019;7,3;-0,4
8112;03/02/2019;6,5;-2,7
8141;03/02/2019;6,69;-2,9
8148;03/02/2019;4,3;-3
8160;03/02/2019;8,39;1,7
8171;03/02/2019;11,3;1,1
8175;03/02/2019;12,8;4,59
8181;03/02/2019;14,6;5
8184;03/02/2019;13,3;-2,09
8213;03/02/2019;3,4;-3,5
8221;03/02/2019;8,69;0,6
8231;03/02/2019;6,69;-1,2
8233;03/02/2019;3,7;-0,8
8235;03/02/2019;3,79;-1,39
8261;03/02/2019;10,69;1,7
8279;03/02/2019;8,5;-0,4
8285;03/02/2019;13,39;7,59
8306;03/02/2019;13;1
8330;03/02/2019;12,6;2,2
8348;03/02/2019;9,6;-1,1
8383;03/02/2019;16,1;3,9
8391;03/02/2019;14,39;1,39
8410;03/02/2019;15,1;-0,3
8417;03/02/2019;9,6;1
8419;03/02/2019;10,6;-3,29
8430;03/02/2019;13,8;8,1
8451;03/02/2019;13,5;-0,89
8452;03/02/2019;12,89;7
8482;03/02/2019;16;6,5
8487;03/02/2019;17;7,69
60015;03/02/2019;15,5;9,8
60020;03/02/2019;20;16,39
8001;04/02/2019;13,6;7,8
8008;04/02/2019;9,19;0
8015;04/02/2019;11,5;1,7
8023;04/02/2019;13,89;4,4
8025;04/02/2019;12,39;1,39
8032;04/02/2019;5;-10
8042;04/02/2019;8,69;2,2
8048;04/02/2019;11,3;-1
8055;04/02/2019;8,69;-5,09
8075;04/02/2019;6,19;-9,5
8085;04/02/2019;9,69;-2,2
8091;04/02/2019;5;-7,19
8094;04/02/2019;10,69;-2
8112;04/02/2019;11,39;-3,29
8117;04/02/2019;7;-9,1
8141;04/02/2019;9,69;-3,59
8148;04/02/2019;10,1;-4,59
8160;04/02/2019;13,69;3,9
8171;04/02/2019;13,19;-1,6
8175;04/02/2019;14;3,59
8181;04/02/2019;13,6;3,2
8184;04/02/2019;13,5;-6
8213;04/02/2019;8,89;-2,59
8221;04/02/2019;11,8;-4,5
8231;04/02/2019;14;-2,29
8233;04/02/2019;11,19;-4,69
8235;04/02/2019;11,8;-3,79
8261;04/02/2019;12,8;-2,59
8279;04/02/2019;12,5;-1,29
8285;04/02/2019;16,89;3,7
8306;04/02/2019;14;1
8330;04/02/2019;13,19;-2
8348;04/02/2019;12,19;-2,59
8383;04/02/2019;17,5;2,09
8391;04/02/2019;16,29;2,09
8410;04/02/2019;16,29;0
8417;04/02/2019;13,3;-0,3
8419;04/02/2019;16,89;-3,59
8430;04/02/2019;18,79;5,8
8451;04/02/2019;16,7;0,2
8452;04/02/2019;17,29;4,8
8482;04/02/2019;16,6;6,19
8487;04/02/2019;16,29;6,8
60015;04/02/2019;14,39;9,69
60020;04/02/2019;20,1;16,2
8001;05/02/2019;15,3;11,19
8008;05/02/2019;13,69;5,5
8015;05/02/2019;15,39;5,19
8023;05/02/2019;16,2;10,5
8025;05/02/2019;16,79;7,5
8032;05/02/2019;9,89;-4,9
8042;05/02/2019;12;7,69
8048;05/02/2019;18,7;4,5
8055;05/02/2019;12,39;-2,5
8075;05/02/2019;11,89;-2
8085;05/02/2019;12,1;4,59
8091;05/02/2019;11,3;0,5
